"id","Orientation_date","Orientation_time","freq_down","freq_down_unit","batchnumber","true_value_Lon","true_value_lat","true_value_error","result_confidence","false_value_lon","false_value_lat","freq_up","freq_up_unit","multiAccessMode","modulate_pattern","code_Mode","bandwidth","bandwidth_unit","sps","sps_unit","medial_sat_norad","adjacent_sat_norad1","adjacent_sat_norad2"
"930024","2020/6/14","11:08:48","268350","KHz","3003","144.365","13.467","8673","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930025","2020/6/14","11:10:47","268350","KHz","3076","106.477","4.894","9872","0.910","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930026","2020/6/14","11:10:32","268350","KHz","3077","130.140","25.659","7455","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930027","2020/6/14","11:09:14","268350","KHz","3085","135.506","24.526","7520","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930028","2020/6/14","11:10:34","268350","KHz","3085","135.506","24.526","7520","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930029","2020/6/14","11:09:14","256950","KHz","934","130.101","25.742","6896","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930030","2020/6/14","11:10:43","256950","KHz","934","130.102","25.750","6896","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930031","2020/6/14","11:11:18","268350","KHz","3076","106.462","4.865","9877","0.910","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930032","2020/6/14","11:11:00","268350","KHz","3077","130.138","25.641","7455","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","1295","Hz","25258","44637","40892"
"930033","2020/6/14","11:11:01","268350","KHz","3085","135.504","24.520","7519","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930034","2020/6/14","11:04:06","266950","KHz","9036","104.053","1.279","12002","0.880","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930035","2020/6/14","11:04:11","266950","KHz","9972","130.166","25.526","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930036","2020/6/14","11:04:22","266950","KHz","9997","146.284","14.475","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930037","2020/6/14","11:04:42","266950","KHz","9977","122.874","28.471","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930038","2020/6/14","11:04:54","266950","KHz","9039","144.400","13.261","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930039","2020/6/14","11:11:41","266950","KHz","3479","146.501","14.750","8514","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930040","2020/6/14","11:11:46","266950","KHz","3480","122.818","28.576","7311","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930041","2020/6/14","11:11:18","266950","KHz","3482","130.100","25.624","7456","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"930042","2020/6/14","11:11:37","252050","KHz","1490","146.289","14.617","8534","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930043","2020/6/14","11:11:47","252050","KHz","1523","146.804","14.983","8480","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930044","2020/6/14","11:09:24","256950","KHz","9042","127.861","25.435","19003","0.810","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930045","2020/6/14","11:09:49","256950","KHz","9041","127.752","25.922","19003","0.810","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930046","2020/6/14","11:05:24","266950","KHz","9036","104.036","1.385","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930047","2020/6/14","11:05:31","266950","KHz","9972","130.254","25.590","8001","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930048","2020/6/14","11:05:33","266950","KHz","9977","122.865","28.522","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930049","2020/6/14","11:06:02","266950","KHz","9997","146.501","14.668","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930050","2020/6/14","11:12:01","268250","KHz","353","127.570","29.476","6733","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930051","2020/6/14","11:12:34","268250","KHz","353","127.574","29.485","6733","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930052","2020/6/14","11:12:44","268250","KHz","355","144.370","13.256","8056","0.920","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930053","2020/6/14","11:12:48","252050","KHz","1490","146.283","14.563","8542","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930054","2020/6/14","11:12:47","252050","KHz","1513","127.541","29.583","7250","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930055","2020/6/14","11:12:42","268350","KHz","3077","130.167","25.649","7454","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930056","2020/6/14","11:11:48","268350","KHz","3080","146.514","14.731","8520","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930057","2020/6/14","11:11:41","268350","KHz","3085","135.502","24.510","7519","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930058","2020/6/14","11:11:40","268350","KHz","3093","130.246","25.606","7456","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930059","2020/6/14","11:06:10","266950","KHz","9997","146.504","14.662","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930060","2020/6/14","11:06:23","266950","KHz","9039","144.405","13.280","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930061","2020/6/14","11:06:24","266950","KHz","9036","104.044","1.386","3000","0.970","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930062","2020/6/14","11:06:27","266950","KHz","9977","122.875","28.541","9001","0.910","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930063","2020/6/14","11:06:30","266950","KHz","9972","130.267","25.560","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930064","2020/6/14","11:13:00","266950","KHz","3479","146.498","14.736","8517","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930065","2020/6/14","11:13:10","266950","KHz","3480","122.829","28.564","7310","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"930066","2020/6/14","11:12:06","266950","KHz","3481","145.660","15.318","8431","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930067","2020/6/14","11:13:07","266950","KHz","3481","145.666","15.294","8431","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930068","2020/6/14","11:13:20","266950","KHz","3493","130.231","25.570","7458","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930069","2020/6/14","11:11:48","256950","KHz","933","127.840","26.086","6888","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9613","Hz","23467","44637","40892"
"930070","2020/6/14","11:13:16","256950","KHz","933","127.841","26.086","6888","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930071","2020/6/14","11:11:40","256950","KHz","934","130.105","25.752","6904","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930072","2020/6/14","11:13:07","256950","KHz","934","130.105","25.757","6904","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930073","2020/6/14","11:12:13","256950","KHz","935","127.504","29.631","6725","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930074","2020/6/14","11:07:15","266950","KHz","9977","122.882","28.480","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930075","2020/6/14","11:07:19","266950","KHz","9036","104.054","1.329","1000","0.990","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930076","2020/6/14","11:07:33","266950","KHz","9997","146.261","14.521","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930077","2020/6/14","11:07:35","266950","KHz","9972","130.155","25.473","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930078","2020/6/14","11:10:16","266950","KHz","9036","104.049","1.383","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930079","2020/6/14","11:10:25","266950","KHz","9972","130.261","25.544","11002","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930080","2020/6/14","11:10:24","266950","KHz","9997","146.509","14.597","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930081","2020/6/14","11:10:31","266950","KHz","9977","122.860","28.533","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930082","2020/6/14","11:14:08","252050","KHz","1490","146.280","14.593","8539","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"930083","2020/6/14","11:14:05","266950","KHz","3479","146.498","14.726","8517","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930084","2020/6/14","11:14:07","266950","KHz","3480","122.822","28.561","7310","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930085","2020/6/14","11:14:08","266950","KHz","3481","145.662","15.358","8431","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930086","2020/6/14","11:13:31","266950","KHz","3485","144.676","13.509","8685","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930087","2020/6/14","11:14:08","266950","KHz","3487","144.388","13.395","8704","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930088","2020/6/14","11:11:25","266950","KHz","9972","130.148","25.578","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930089","2020/6/14","11:11:06","266950","KHz","9997","146.511","14.597","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930090","2020/6/14","11:11:06","266950","KHz","9977","122.872","28.503","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930091","2020/6/14","11:12:17","266950","KHz","9036","104.029","1.369","9001","0.910","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930092","2020/6/14","11:13:39","268250","KHz","353","127.567","29.492","6735","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9613","Hz","23467","44637","40892"
"930093","2020/6/14","11:14:50","268250","KHz","355","144.378","13.249","8067","0.920","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930094","2020/6/14","11:14:45","268350","KHz","3003","144.373","13.356","8665","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930095","2020/6/14","11:13:14","268350","KHz","3077","130.144","25.840","7441","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930096","2020/6/14","11:14:31","268350","KHz","3077","130.152","25.843","7441","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930097","2020/6/14","11:14:43","268350","KHz","3080","146.501","14.693","8525","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930098","2020/6/14","11:13:17","268350","KHz","3085","135.477","24.693","7505","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930099","2020/6/14","11:14:42","268350","KHz","3085","135.474","24.691","7505","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"930100","2020/6/14","11:06:03","252050","KHz","9996","146.276","14.590","9001","0.910","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930101","2020/6/14","11:06:46","252050","KHz","9971","127.019","37.088","14002","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930102","2020/6/14","11:15:20","252050","KHz","1522","146.508","14.744","8518","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930103","2020/6/14","11:14:43","252050","KHz","1523","146.782","14.952","8488","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930104","2020/6/14","11:12:18","266950","KHz","9977","122.839","28.541","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930105","2020/6/14","11:12:20","266950","KHz","9036","104.026","1.373","10002","0.900","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
